ID,Longitude,Latitude
OI1Q6T,-11.03382,14.77576
HD47S9,-10.98264,14.77666
KDVGJS,-11.03702,14.7768
5LFL5H,-10.99058,14.77756
G8DIL9,-10.98879,14.77771
N5SAXV,-10.98879,14.77771
JHVMV4,-10.96198,14.77784
BKX8MY,-10.96478,14.77819
FPT7Z8,-10.98568,14.77821
3C2BCN,-10.96512,14.77926
8KD1E4,-10.9833,14.78022
MM1M6M,-10.98809,14.78082
UACWFZ,-10.96571,14.7819
EI2UPF,-10.96781,14.78311
OX983N,-10.96017,14.78413
0RM0UG,-10.96409,14.78426
7LFTYR,-10.96098,14.78466
L3X039,-10.96126,14.7853
7F9CDH,-10.96365,14.78604
CMNE8Y,-10.95833,14.7911
KDLRJD,-10.95833,14.7911
CIGKM2,-10.95429,14.79321
B03XAQ,-11.01797,14.79347
VWW4QZ,-11.01797,14.79347
DSKC7M,-11.01558,14.7935
U6SNB7,-10.95774,14.79351
N2WF9V,-10.95773,14.79386
RWT3I0,-10.9558,14.79388
D0Z0ZL,-10.95632,14.79414
5ZYF4W,-11.03204,14.79459
X79YR5,-11.01608,14.79503
REYKNE,-11.01066,14.79615
43QQTU,-11.0141,14.79633
BK9ANB,-10.96249,14.79639
LN9Z6H,-11.0375,14.79649
CYWAUA,-11.01693,14.7966
SPUT2D,-11.0376,14.79676
39X7OT,-11.03448,14.79713
UNBYLA,-10.95658,14.79754
1FYHGJ,-11.01015,14.79818
EYLMCL,-10.97917,14.79845
N9X1JT,-10.96082,14.79852
DBDC6J,-11.0183,14.79885
WAQDLH,-11.0183,14.79885
P2OMK6,-10.95897,14.79906
T1TCX8,-11.03783,14.79919
9WYWEN,-11.03764,14.7996
5RVDXK,-11.01176,14.80017
EHY4HM,-10.9859,14.80025
GWL8HQ,-11.03579,14.80027
PW175S,-11.03579,14.80027
V1UL1F,-10.98077,14.80095
0YPJM6,-7.80082,14.80103
ZYEKE3,-10.98731,14.80113
80ZDOZ,-10.98495,14.80121
57AJJM,-11.0326,14.80136
0GTX6B,-10.98322,14.80213
ZV6DGT,-10.98205,14.80244
V3BWEV,-7.80512,14.80276
4A849P,-7.79809,14.80311
3MXCCG,-10.9798,14.80451
6DQR19,-7.82348,14.80508
ASSB4A,-7.79645,14.80536
3WNRAI,-7.80497,14.80552
A70E98,-10.98255,14.80586
EIJ98K,-10.98228,14.80662
K88LI0,-7.82501,14.80671
160RF5,-7.79893,14.80692
43D3IR,-7.80222,14.80698
A8FYXD,-7.82177,14.807
I7VEU2,-7.84499,14.80706
VWEIPT,-7.82158,14.80746
N37DY9,-7.84677,14.80751
WT5VAT,-7.84204,14.80756
PS1PCJ,-7.82339,14.80866
HJTTYZ,-7.84699,14.80901
6YT4CQ,-7.82542,14.80917
O3BK1K,-7.78246,14.80921
YTABTD,-7.78246,14.80921
PI8PBU,-7.77935,14.80942
R1ZCW3,-7.84351,14.80958
XWDX8A,-7.80276,14.80977
SNR8VG,-7.81784,14.80996
9WO3MV,-7.7833,14.81016
OHCR0O,-7.77984,14.81045
21Y9SQ,-7.78467,14.81051
VCUQZF,-7.7786,14.81098
5ILVHR,-7.78356,14.81109
WZQYKD,-7.8488,14.81124
V19512,-7.8176,14.81214
6R3E39,-7.84349,14.81227
Z9J3S8,-7.84631,14.81236
FRVV4Y,-7.84226,14.81276
4FZM7B,-7.78378,14.81281
L8HOE6,-7.82449,14.81304
3402QE,-7.77982,14.81392
TOZSHW,-7.78318,14.81628
RCDR2Y,-10.96585,14.81755
OEAY3J,-10.96513,14.81758
6XBOM8,-10.97001,14.81788
L3AJRP,-10.96939,14.81999
ALPHO4,-10.96334,14.82077
LGLIPW,-10.96174,14.82095
G02UC5,-11.03446,14.82117
Q9W1CN,-10.9653,14.82126
IWYQI1,-10.96746,14.82137
TGSFPG,-10.96746,14.82137
XPW4ZV,-11.03286,14.82152
Z9TPBW,-11.03279,14.82172
S7FWIZ,-10.96467,14.82206
OJFUP8,-10.98494,14.82232
6A3EQ5,-11.012,14.82264
7UY5IT,-11.012,14.82264
8QT1YO,-11.01093,14.82271
KFYVT4,-11.01093,14.82271
CWKE24,-11.02951,14.82274
ZDCQW0,-11.03234,14.82301
BGWWCS,-11.03458,14.82342
B3XHJZ,-11.0118,14.82371
TG801O,-11.0118,14.82371
1CNGOO,-11.00853,14.82446
BEYFGS,-11.00853,14.82446
8ZTKAW,-11.00853,14.82446
D9CZOW,-11.00853,14.82446
SYJG4S,-10.99404,14.82447
4F3Y8U,-10.99163,14.82505
S3K631,-11.01297,14.82525
2GP7NO,-11.01297,14.82525
0WLGJV,-11.03744,14.82544
FFDW5K,-11.03742,14.82549
193GAP,-11.03244,14.82555
JIU5QL,-10.99383,14.82579
N3UQYS,-10.99367,14.82618
3PRWOR,-10.98913,14.82635
SAMCL5,-10.98896,14.82678
76B6UV,-11.00798,14.82704
B5E1ON,-11.01405,14.8271
D808ZB,-11.00611,14.82746
VB6T5R,-11.00611,14.82746
RC72PZ,-10.99168,14.82766
7EAP0D,-7.82285,14.82771
G34O4E,-11.03043,14.82781
RG1Z22,-11.01376,14.82791
B7TT3D,-11.01376,14.82791
XBY8NQ,-11.03033,14.82806
V76JMD,-10.99182,14.82842
8PVJRZ,-11.0095,14.83006
X431V1,-7.8049,14.83017
LNG5RL,-7.77737,14.83023
IFFS8F,-7.80581,14.83027
P00ONX,-7.84196,14.83053
5E2582,-7.77679,14.83088
WA0OSU,-7.82307,14.83103
ZC2NC2,-7.82307,14.83103
JQDZJ5,-7.78015,14.8313
UE6GN5,-7.78015,14.8313
AMKVKY,-7.7755,14.83139
8FO8VD,-7.84387,14.83139
D7HQZ2,-7.77444,14.83154
0UOJ8Z,-7.80434,14.83162
CCV28F,-7.82243,14.83171
9A06OV,-7.83994,14.83188
XS0YBJ,-7.82107,14.83208
HDI89H,-7.84174,14.83213
P03KWB,-7.81073,14.83236
A6AN1K,-7.77719,14.83238
GFZWJD,-7.77666,14.8326
WOWI61,-7.82658,14.83282
UO9CGE,-7.80942,14.8329
W3QNY4,-7.8392,14.83328
5POEGR,-7.84199,14.83352
WCOFFO,-7.82184,14.83382
2X4GAP,-7.81056,14.83462
UTJDDK,-7.82452,14.83471
ABQSVA,-7.78152,14.8349
K9MTJY,-7.82391,14.83492
UTU2ON,-7.7743,14.83524
6UF2XO,-7.81042,14.83534
SEWCSK,-7.77826,14.83567
H5ML0A,-7.83906,14.83568
0PVAZ6,-7.82405,14.83568
3QG663,-7.84174,14.83569
MEPUL1,-7.82416,14.83647
7IR4GD,-7.80987,14.83648
LTG8QQ,-7.80987,14.83648
4DTU1A,-11.03356,14.83666
U3I6CT,-11.03357,14.83678
S84NJO,-11.03357,14.83678
B5FDMR,-11.0337,14.83718
BBHZMO,-11.03621,14.83729
S6A6TB,-10.99405,14.8379
PVXQXJ,-11.01125,14.83877
M8R4Q2,-11.01125,14.83877
6KYPXI,-11.01125,14.83877
BACVWR,-11.03284,14.8389
79I1B6,-11.01635,14.839
581DO0,-11.03228,14.83905
Z8LYQD,-7.84055,14.83925
QISZPY,-11.03176,14.83943
9JZ67O,-10.99075,14.83955
I5IAP8,-10.99139,14.83957
MAKI2F,-11.0273,14.83975
3T06Q9,-11.01187,14.84008
OLHAJR,-10.95714,14.84095
L3APCT,-11.01424,14.84128
27Z8FJ,-11.01424,14.84128
5V3Q1F,-10.98935,14.84167
NGPM5W,-11.01282,14.84169
KI3TGD,-10.99359,14.84181
TCIJS9,-10.99342,14.84216
GW3VJI,-11.01782,14.8422
31G7PR,-11.01273,14.84234
NZM37V,-11.01476,14.84261
B4JK0G,-11.01476,14.84261
W5SP2K,-10.98755,14.84278
LEGA6U,-10.99568,14.8434
28DYSR,-10.99526,14.84341
DTN5NL,-10.96404,14.84367
68GB46,-10.95885,14.84395
COS8NB,-10.96401,14.84399
FIKCU2,-10.96401,14.84399
V5HRWP,-10.95914,14.84408
911U1V,-11.0113,14.84489
18MJED,-11.0113,14.84489
G7G5M0,-10.95711,14.84495
G655BE,-10.96363,14.84531
NFN5VF,-10.95857,14.84603
D5RBWW,-11.01734,14.84612
2YURXX,-11.01734,14.84612
T8D8VL,-10.96033,14.8467
N0A240,-10.96131,14.84755
INZQET,-7.77532,14.85099
78VFVV,-7.85215,14.85176
K4A5XX,-7.81634,14.85228
00Y2BY,-7.77281,14.85258
7IHPNX,-7.81529,14.85262
FGILJ6,-7.84507,14.85268
P8RSFX,-7.81715,14.85328
NM2F2T,-7.78168,14.85392
DPK9QJ,-7.78168,14.85392
EDKOL5,-7.84393,14.85432
HGHY6Y,-7.80709,14.85475
EBOG2D,-7.80709,14.85475
H0VQBF,-7.77799,14.85486
GF35CB,-7.78024,14.85568
UO03HZ,-7.80961,14.85569
WE5IF1,-7.78088,14.85578
WBKHYD,-7.81936,14.85585
BYC1VW,-7.84677,14.85631
1ECNHX,-7.84861,14.85638
MNCPSN,-7.85052,14.85666
LKZW93,-7.77779,14.85675
98B4P6,-7.80734,14.8568
GS76JS,-7.84822,14.85698
N6I5J9,-7.85025,14.85735
OPIND8,-7.78072,14.8575
E8DBBS,-7.81704,14.85753
DFUFJH,-7.82084,14.85836
YT7HDL,-7.82084,14.85836
8RUBBS,-7.77322,14.85866
YO87VM,-7.77856,14.85871
9ZOUYB,-7.82124,14.85901
ALJL5Q,-7.8171,14.85904
5MWJTP,-7.82095,14.8592
0Z2JDE,-7.85001,14.85928
46YOAM,-7.81946,14.85933
C6313A,-7.80189,14.85943
B55EVG,-7.80825,14.85981
XXX4T5,-7.81949,14.86986
PDF1SJ,-7.81949,14.86986
E3JIMB,-7.82219,14.87006
XNA48O,-7.82653,14.87207
J3ZBG5,-7.82142,14.87294
YVPNBC,-7.8009,14.87325
KLW4QA,-7.82212,14.87355
LJRXQT,-7.77766,14.87417
CJ6503,-7.78006,14.87451
XDIFBG,-7.80138,14.87478
2EXGRY,-7.81774,14.87494
38EPMM,-7.82133,14.87531
BYJATH,-7.79562,14.87539
D5R3JJ,-7.79562,14.87539
BNJX0N,-7.80279,14.87549
DTLG2K,-7.79622,14.87559
LR0394,-7.79679,14.87561
R5PW4K,-7.8199,14.87575
23AHTD,-7.77897,14.87652
06ZJ6S,-7.79554,14.87666
MX540T,-7.82434,14.87695
NQDYZ1,-7.77491,14.8772
AGBSCV,-7.82577,14.87764
7X5V0O,-7.79693,14.87818
W1MOUN,-7.77639,14.87854
DUFTVG,-7.8447,14.87954
SMETQM,-7.8447,14.87954
5RMP4Y,-7.79914,14.87979
G8R5SN,-7.84492,14.87991
13Y5TV,-7.78178,14.88016
WDOTQQ,-7.8406,14.88017
8NCI20,-7.84806,14.88028
LHZXCF,-7.83986,14.88036
IXJ9PR,-7.7807,14.88143
UMKH6M,-7.77928,14.88159
MN8X9K,-7.84599,14.88195
M22TVE,-7.8474,14.88414
YF72OK,-7.84118,14.88452
QLYS6M,-7.84845,14.88478
CAOCRH,-7.8415,14.88679
JYBQ7M,-1.13365,9.66974
P5PX9P,-1.16376,9.5928
GE1CIV,-1.17034,9.59519
58EL7P,-2.48896,9.52765
RJJKJN,-1.17686,9.59587
9MILDL,-2.43005,9.31674
OG775M,-1.16944,9.64601
DFRI38,-1.13318,9.64384
U7Y4FR,-1.1374,9.6366
RTBZ0X,-1.13555,9.6698
QQJFDB,-1.13591,9.64287
I4D72O,-1.18497,9.62677
9U63MH,-2.54887,9.28513
MXTDBU,-2.62113,9.56633
DYW66Y,-1.1371,9.63131
GYP9RA,-2.62173,9.5754
1S9Y1W,-1.17918,9.58777
43KJN0,-2.44949,9.33361
6A4IHO,-1.13308,9.6279
SPPNS8,-1.14368,9.63276
RZ7ZY9,-2.50624,9.50911
JEBJ3A,-1.16817,9.63889
4G5OUC,-1.18116,9.64116
5FBKI1,-2.4711,9.22615
YVCBA2,-2.44032,9.334
SIYZCG,-1.12902,9.66999
E83WVD,-1.12515,9.63169
CDCN0E,-1.14196,9.63194
NBJUMM,-1.13518,9.64558
VTF19Z,-1.18571,9.65425
VAW246,-1.12458,9.63881
P2M500,-2.44383,9.39618
RB1NZY,-1.13138,9.66094
DZP631,-2.47883,9.19913
W6IA10,-1.17693,9.6306
Y34MM5,-1.18456,9.58589
Y84DY9,-2.56183,9.50679
9G3HUY,-1.11541,9.57919
AH2IKT,-2.65922,9.58268
1V0DA7,-1.13713,9.64818
B6EMYK,-1.13896,9.64719
WJK1IH,-1.18937,9.65422
XH4BU0,-1.1653,9.5901
XOUOU3,-1.12349,9.65133
GA4UUI,-2.50581,9.50025
4FEUIU,-1.12688,9.66373
IFJS9B,-1.10096,9.56411
LD3AW8,-2.47937,9.20804
FL3L0F,-1.16805,9.58908
SRHWKU,-1.12274,9.65577
PCGJK0,-2.45472,9.4223
EW3G7J,-2.66803,9.57347
P2RMQ9,-1.17095,9.64159
T3EYE5,-1.17122,9.64419
OW8D1F,-2.62987,9.55719
ZKL0UW,-2.63044,9.56608
O0Q66L,-2.49745,9.51835
EEO6YV,-1.10556,9.58175
LXM1D1,-1.09662,9.58742
QRP5KP,-2.43169,9.33418
WWVZY3,-2.41909,9.29056
2RKPD9,-1.18604,9.62751
ZTK46T,-2.47955,9.21675
XJM9ST,-1.09973,9.57775
AQ5V3K,-1.18376,9.65164
Q73G89,-1.16968,9.58272
PBNC66,-2.498,9.52732
9274GV,-2.61952,9.58274
91EQTR,-2.6712,9.6266
YW9ZGA,-1.10195,9.58275
7LRE3O,-1.17349,9.63519
7YPIXU,-1.16034,9.64728
7735D3,-1.18438,9.66595
Y9LO5X,-1.17707,9.59763
RUGAIU,-1.18485,9.65432
8X1UPN,-2.50304,9.29587
8PX68C,-1.16863,9.63263
PGV45Q,-2.51222,9.29558
98QFXG,-1.1363,9.63308
0C6RRD,-1.18317,9.6607
KPSX25,-1.12858,9.62802
W1SGXY,-1.16448,9.59189
3U17EC,-1.1341,9.65979
5W6E8D,-1.1337,9.66979
F65CHY,-1.17962,9.59748
8GJP4D,-0.80711,9.62888
UQOXCA,-0.79611,9.67921
CN65FO,-0.75604,9.6584
7L3M38,-0.74984,9.64711
VLQYTI,-0.80963,9.67333
S1ZDAW,-0.80854,9.63685
AROVIT,-0.75215,9.65514
Q0E2T1,-0.79114,9.69096
9LVCFN,-0.81076,9.62698
GJALT4,-0.78408,9.64672
MRH7FA,-0.80458,9.63341
P2RI7D,-0.80126,9.68872
1V68XE,-0.90215,9.91924
RMS14Y,-0.7864,9.68845
WTP817,-0.74911,9.65069
YWQA4J,-0.89711,9.8936
JV580O,-0.71765,9.54942
XO7TJV,-0.9033,9.92184
CZBM93,-0.88725,9.93145
9GUT15,-0.89797,9.94171
CEMBC1,-0.81118,9.65099
1LZPJH,-0.79518,9.69612
QXSYC0,-0.73036,9.67902
5P5ZUD,-0.7827,9.65566
YUVFEB,-0.80961,9.67332
8GRC7H,-0.90103,9.91152
PI9F1X,-0.75048,9.65782
PPXDUV,-0.80126,9.68877
CM2EDS,-0.8977,9.94503
BO6OTS,-0.91161,9.91978
OYWY9N,-0.80649,9.65029
D7V0BQ,-0.88702,9.92785
KWJ05Y,-0.74984,9.64712
V35R3K,-0.752,9.65503
UK4IA2,-0.88406,9.89227
ET29OQ,-0.89624,9.94356
FW7MBG,-0.72462,9.67657
GC80OK,-0.91342,9.92059
BCNTC9,-0.89604,9.89004
JREG9G,-0.80633,9.64674
LBEFEI,-0.78878,9.69822
L5DE6H,-0.88794,9.9305
XSY9UJ,-0.72879,9.68449
F1RQVO,-0.73938,9.55754
VGOTXB,-0.74036,9.5584
MMOK15,-0.89763,9.95149
KDWEBW,-0.91065,9.91892
F4I3SS,-0.78507,9.6814
MHBG6G,-0.78484,9.6948
TBJIDJ,-0.72428,9.66948
6CN2A6,-0.73017,9.67635
N479IC,-0.8083,9.64842
LMETJW,-0.73047,9.68171
SQITIN,-0.88605,9.92973
GVJ6F2,-0.79532,9.69883
X8WYCZ,-0.89998,9.898
WLT5MQ,-0.79155,9.66234
97YPK8,-0.91267,9.92239
326OJW,-0.78681,9.69561
7XXIBU,-0.90011,9.89709
HC3O8E,-0.98913,9.40943
YY94AY,-0.98808,9.39111
RNGK0O,-0.99938,9.42685
64ZVZ7,-1.07272,9.41516
VEH7TN,-1.05431,9.41582
84LM3E,-1.1809,9.50718
SIQDJZ,-0.99598,9.36466
7EZUH4,-1.00666,9.39098
C7ZJJ3,-1.10197,9.44065
TSMANM,-1.07037,9.37056
Q4KTJN,-1.10492,9.494
WX6XHD,-1.06164,9.37994
6Z6YF9,-0.98718,9.37398
FGZ5FA,-1.16135,9.50966
Q08FTG,-1.10394,9.47627
ADOEJE,-1.13266,9.49294
K2WGU0,-1.11178,9.44931
V56X9E,-1.17011,9.50047
Y1CI3M,-1.09505,9.48515
87VHAW,-1.13163,9.47515
EOD9KX,-1.16668,9.43824
UFSIEE,-1.07274,9.41515
APOV82,-1.07036,9.37058
11FSRN,-1.01584,9.39057
PIH14M,-1.11221,9.45812
4UGBU2,-1.0247,9.38132
FSKG9K,-1.00526,9.36438
KOLLV6,-0.98913,9.40944
KCRYI5,-1.00859,9.42646
MJNZBD,-1.05439,9.41585
Y44V04,-1.04461,9.40729
KETHB3,-1.13942,9.44815
IJSZJS,-1.09272,9.44105
ZUK2JY,-1.02658,9.4169
55WING,-1.14248,9.50147
QBIL8S,-1.17548,9.42893
F8VKC8,-0.9881,9.39109
R64ZJ2,-1.10196,9.44064
W105AS,-1.00329,9.39245
JH5HED,-1.05229,9.34473
KK3L7Z,-1.0596,9.34436
15JQAF,-1.06158,9.37996
E8YT2W,-1.05184,9.37143
O3TC6D,-0.99696,9.38242
RHBSDU,-1.18096,9.50717
ETK62L,-1.02618,9.408
ONCQ0D,-1.09417,9.46777
BAJA2U,-1.10394,9.47627
2H0ETU,-2.19028,7.22165
0H8BJC,-1.15168,7.56801
2YFOCV,-0.87884,8.00781
O8V61G,-2.75446,7.24933
7J379O,-2.81423,7.22488
9YWRPL,-1.65264,7.46193
GSX0LV,-1.66142,7.57103
YFD6D4,-1.64885,7.47351
OZ4LBO,-1.68855,7.57801
D24WW3,-1.64997,7.54297
MPBDPK,-1.65506,7.51434
C3D39W,-2.34186,7.33884
BNMDIX,-2.29878,7.38115
TZU172,-2.00113,7.76301
L8U9LL,-1.91427,7.52967
0V503Q,-2.12077,7.75214
PJGL2S,35.4932,-7.71005
2QEBIY,35.50492,-7.70591
8RW9X0,35.49596,-7.71106
23TFDK,35.52137,-7.71118
N2N8P4,35.50023,-7.70392
S61NF4,35.51064,-7.71927
N09W9M,35.49683,-7.71191
0B2R3U,35.49503,-7.71101
O9UPBU,36.19524,-5.95174
HH3TCF,35.57797,-3.42858
KUIHJU,37.13383,-5.72969
2CO5J5,36.5585,-3.42998
YKFTP2,35.39404,-3.99104
XQ0EA2,36.43919,-6.93991
27DHD4,35.15325,-4.46481
XL28OO,36.4376,-6.86077
PU61N5,36.92749,-6.46218
7ZYY24,36.43611,-7.00589
N3OWDS,36.42343,-6.97125
GSILU9,36.48394,-6.85852
3XNC6H,36.43639,-7.01293
EL0I03,36.43324,-6.96238
A9NWWK,36.44003,-6.98133
1F5AJV,35.51967,-4.5969
6AJ08S,36.43308,-6.95696
1S4RE8,36.47745,-6.90089
45LELD,36.43205,-6.95117
QORIOB,36.43911,-6.98311
HJMBXC,36.43693,-6.96508
HEZ6C2,36.4666,-6.85565
Y3UNW9,34.9051,-4.48011
RT9C22,34.91304,-4.53663
MQ2PLY,34.9247,-5.68878
IDHKHD,34.79071,-4.24367
SL3QYG,34.71848,-4.17668
TKMZIC,36.12174,-8.35647
BV8XQX,34.88836,-5.73562
UIGZXI,35.29089,-7.93777
TMZCQ5,36.15969,-8.31409
3OGTH1,35.42173,-8.49198
Z313HN,35.30031,-7.93748
NFDBZW,34.83824,-4.28561
KM4CCF,34.63197,-5.75779
JMHCDR,34.62378,-5.75504
HJW17O,35.45133,-7.48307
I1SHHB,35.14894,-7.81455
FFL30G,36.15122,-8.31584
HEKZXD,36.1514,-8.31483
PJW33N,35.06715,-6.24766
MT20RY,34.71772,-4.17183
HXBXHO,34.74448,-4.43388
EB1NFB,35.17617,-8.58844
QIETMZ,34.8922,-4.8927
YX62OB,35.10979,-8.55936
43H7LW,36.33533,-8.27307
T49TJW,36.35014,-8.29104
ROVGR4,34.71827,-4.17461
ELPYAX,37.62126,-6.05057
CUNTWN,35.02905,-4.63872
HC4UV9,34.92933,-5.69691
92UWV0,35.06863,-6.2828
O1HXPN,34.88498,-4.48949
AI1IOU,35.66853,-7.62061
RIUAN9,34.71224,-5.85311
S38XS6,35.41145,-8.54985
F9TID9,37.23971,-6.52397
LMUOAT,34.91121,-4.49231
M6KWLD,34.80033,-8.5292
RT1X3A,35.475,-7.49279
GXF362,35.422,-8.42004
XBQV9L,37.70727,-6.69521
95K1N1,35.47053,-8.12281
339A6F,35.45404,-7.51067
R3SI0R,34.90417,-4.49153
0U4RGY,34.91053,-4.6491
9ND63W,35.08262,-6.24687
EX4F3F,34.6861,-4.58691
AY9Z26,35.45118,-7.48615
BQA0ZJ,34.97008,-4.62904
ZQ1AQS,34.86432,-4.56211
26J8LV,35.28979,-8.05473
915RY5,34.95236,-8.37503
PQO36O,35.16185,-7.83076
BK4VTC,35.45767,-8.57994
LI586I,34.77827,-5.84844
I2Y50H,35.02861,-4.59917
91BACX,35.44965,-8.58159
SHSFQT,35.43536,-8.48897
AE0SP3,35.35093,-7.94117
OSNBLA,35.00596,-5.66879
HVFBDM,35.45772,-8.58371
DRGXP3,34.93166,-8.38293
9SFGQ6,34.90502,-4.55993
K56CIX,35.11426,-8.55749
CF4KKT,35.28014,-7.92642
AYSCYG,35.13432,-8.52795
EZCM38,34.94874,-8.37496
WYQJVQ,36.91334,-6.24092
832L1E,34.97366,-4.62552
09AZDX,35.45056,-8.54742
QGCUPC,34.73985,-4.18772
1C0NGB,36.34571,-8.2827
4ONPPJ,35.463,-8.15252
6HQJHO,35.44788,-8.59145
CMKGWS,35.29928,-7.93404
4VQJIE,35.1311,-8.61544
GFW8A2,35.35962,-8.47275
B126E1,35.03207,-5.71241
4M8BE0,35.41195,-8.50894
3KWMMX,36.94261,-6.45287
D6242B,35.09927,-6.26774
QRDF9V,35.46698,-7.71792
NIIFDV,35.07148,-6.28997
OKB8YP,35.07759,-6.33423
1E4Q35,35.01901,-4.64493
ESOSUX,34.75275,-4.19037
M3XERY,34.73168,-4.16616
34F7SA,35.13186,-7.81271
LQYNVH,35.18066,-8.53324
ADTW6D,35.46101,-7.5099
EQZ8XN,35.10979,-8.53048
R8NV2N,34.9274,-4.53138
WXDDAL,34.88433,-4.49321
QFI6OA,34.91746,-5.68957
ALC3E9,34.63743,-5.76416
HNY9QW,34.83996,-4.27761
6AONPG,35.11434,-6.24813
LSUVS2,35.68339,-7.63253
5UBOLT,35.2799,-7.98152
43IJ95,34.70941,-5.85128
NHEIRX,35.46437,-7.46565
TNJJPK,34.75496,-4.19657
XB36CV,35.45375,-7.48941
5TD9R9,35.46685,-7.49813
UFNEUA,34.53543,-5.07056
9WP193,34.79202,-4.29049
VIB0U5,34.60614,-5.80209
CUSH1L,35.56411,-8.54965
HY36SC,37.48353,-6.88136
VV6MSH,34.86383,-8.53124
AWD816,34.90772,-4.5591
LADQBK,34.97311,-5.7145
Z7OG3J,34.92619,-4.50257
6B487D,35.15551,-8.55641
ZP9ITG,34.99235,-8.45205
HZU4ML,34.68015,-4.16126
U01UXL,36.90291,-8.01766
9A47YJ,34.78091,-6.02947
DBM0KR,35.09767,-6.34073
ODONYN,35.01731,-4.6475
S8PJ8V,35.01063,-8.49098
XT673Z,35.45666,-7.48817
H26TZP,36.84735,-8.01992
PV9OGU,34.74964,-4.19467
223299,35.28388,-7.92769
S92K4C,34.87785,-4.55418
EHH7LG,34.86702,-4.56128
6OP3JM,36.11974,-8.36052
4MLMPZ,35.07322,-6.28913
FBPCOA,35.36568,-7.99305
HUAJ9J,35.35027,-7.91641
AKELQG,35.11283,-6.21021
UMN6VD,34.89305,-4.48737
P5HH1B,35.34796,-7.93159
AFAFJF,35.12584,-6.341
P5L4T8,35.12013,-7.8178
RUSORJ,35.34489,-7.99916
AVW8MM,34.92282,-4.52955
AKQTQ3,35.28971,-8.01763
YKM671,35.12113,-6.21661
5YBKW8,35.45573,-8.57831
LZWLPQ,35.14178,-8.60029
4ORS1Z,34.9653,-4.60206
IFZ5PX,36.92584,-8.06015
XKVJKU,35.08072,-6.24238
LVBZ6P,35.7048,-7.61734
KH0CTP,34.91334,-5.72107
J1VJDM,34.75521,-6.25
FM4JUC,36.94401,-6.42818
9HI7U0,34.90507,-4.48012
I1EV0F,35.0311,-4.57224
S2O0GN,34.94599,-5.65933
FFR3DP,35.46604,-8.52025
360YPC,34.70565,-5.84414
6WIRT3,37.66723,-6.07705
9IC010,34.96272,-8.46897
Z8R7I6,34.86301,-8.5251
3DQ6N4,34.75276,-4.63378
MA4M3K,34.68872,-4.17141
CDGRKT,36.33531,-8.31085
ZGWQW6,36.88654,-8.01839
XY70UY,34.93474,-8.20164
ZMXRDA,35.29035,-7.96004
U82F6D,35.09321,-7.84482
0HHC2S,35.19069,-8.50793
76SWG7,35.44705,-8.55366
QV0E88,34.73662,-4.82613
XOJRMV,35.22032,-8.08122
YPW6Y7,34.91218,-4.4906
J6PEQL,34.73692,-4.16308
P2CT7N,34.77212,-6.05287
BTI3PS,35.02898,-4.63334
9FV3B9,35.08444,-6.25047
VKNTM3,34.89527,-4.5706
R7LT63,35.39143,-8.55245
ITN2MW,34.68956,-4.17308
LBHYGS,35.23988,-8.06059
L5SK40,34.97794,-8.39498
DB7BON,35.2287,-8.0494
CYQOX3,34.75229,-4.58697
GD9QCX,34.63383,-5.7596
LPI1C2,35.00525,-5.66977
WXUBHR,36.35598,-8.29943
98CBSO,35.15775,-7.82721
N9621D,34.87295,-4.6136
LO7QGB,34.84178,-4.27489
AQDSD6,34.91103,-4.52856
O6HTZ6,36.85154,-8.04244
V7JEWH,35.20002,-8.0684
YFK8G4,35.30152,-8.48035
HW1UY0,36.12005,-8.35167
0K4RUD,36.33895,-8.31005
09SDYX,35.0733,-6.23415
RK3WN5,34.91617,-4.50343
QTXG8Z,34.75608,-6.06976
N4YG13,34.91226,-4.54
1BRX6L,35.15386,-7.83816
BEQ5P0,34.72086,-6.01806
8K2VBI,35.10723,-6.19937
8E4SL9,35.49428,-7.67863
CBEH9X,34.63294,-5.76589
23V6KV,35.07413,-6.34316
YR1GQ6,36.96104,-8.03248
X4UQA9,35.07244,-6.29624
OCNEZF,35.35806,-7.97946
NZLZG3,35.09771,-7.88183
R0SNQZ,35.46715,-8.13448
6G6IJ3,34.88068,-8.52432
06QAGB,37.56116,-6.19883
OCMZKQ,35.02743,-5.71237
E01MW2,35.28755,-8.08224
HX38I3,35.53338,-7.68438
M6WZ63,36.32065,-8.30628
19I7IU,35.08525,-6.24338
HVMYJW,34.70699,-4.76278
HPFHMF,34.99543,-8.50803
2QDFT6,35.00687,-8.48975
1VTEAD,35.54156,-8.08734
2C2N9A,35.36389,-7.99395
F4VCK3,35.12814,-7.81622
T4K7OF,35.46329,-8.12361
7NETJQ,34.75528,-6.25712
CPUHX2,35.15203,-7.83647
QQR233,34.90579,-4.48225
JF7X9Z,34.74071,-4.41939
I7Z66H,34.9111,-4.5249
USKKKZ,34.62113,-5.76037
FIYO3V,34.74672,-4.75424
7C8034,35.02603,-4.60905
3LMMSK,35.39404,-8.55004
BQBCQH,35.21574,-8.07572
UKKBXU,34.93936,-8.51136
L0XFAQ,35.41371,-8.50151
5HNE9J,35.12972,-7.84691
HVQ5FC,34.99904,-4.62404
QAHHPU,35.90702,-8.11096
UN3DVO,35.28761,-7.95912
HNJU57,35.45713,-8.58716
HJFHFO,35.92374,-8.0029
